"smurff","dead"
58.7674464434385,106.045354053378
602.153804443777,749.21228633076
288.669214853318,328.093564110808
373.550378039479,390.504365489352
698.776970585575,827.421114287572
17.93175119441,51.077619030606
114.523700962774,123.63385221269
606.576697267126,826.651569862384
192.093390374347,193.523619015003
772.322923509404,841.138660509139
54.1856555840932,136.606315291487
332.859265108127,563.268986631883
613.715663201176,762.458065586165
482.684592161328,574.679472498596
502.215272731381,546.011075252667
48.6449872646481,364.92024102807
359.502543944865,586.589961830992
362.519830396399,471.853649050696
700.698028478306,773.483371119015
628.149989999831,816.210880391533
73.6389904236637,84.8201697915792
811.965384094045,845.315537913237
284.384335988201,399.822928381385
85.1968406334054,265.909874273464
0,12.0794695469085
25.0365353152156,56.2642361614853
495.832180470228,513.408762230072
41.2975334892981,75.7527966927737
400.900273960084,464.640508783283
692.593956339173,820.628332112916
275.661223886535,391.206297491677
47.275870550324,51.0617478494532
325.878650891595,334.891309430823
263.864644732792,295.699080493301
22.4017616330402,31.4699938707054
39.8628634270281,63.178421926219
689.291760794353,782.499523380771
15.9779784986749,104.552590606734
435.598884810694,571.202777483268
678.560518479673,849.418125894386
434.568523172289,571.620402224828
91.1881566726155,94.227267035516
399.524378150003,438.48604699038
385.043912190944,417.276534646284
50.594283742733,64.1077443826944
52.1223661664449,53.4998982134275
298.51942828414,595.364112674491
434.215140677598,447.791613437235
299.726226219675,459.665641321568
87.2399452090778,105.623516352847
43.1584758460522,132.690003781114
263.495188499801,456.517990951193
611.722334200516,740.687797697261
673.697938240366,834.061055631144
0,32.8752243127674
0.953156290623605,5.08554432028905
313.07829417754,482.861058363225
601.237554074265,620.467335057212
685.525305077434,771.4020610312
65.4517809958197,186.575374785811
212.292901815148,249.73472166271
458.65459657996,504.427002744749
26.6944838893396,36.4415966542438
482.175889141392,528.350466184318
401.788321154658,602.182652662043
602.592789996881,652.50556609151
303.181643808028,455.083423397969
63.1826397722136,80.5409528887831
0,12.493677140912
405.755047752988,461.708461503964
0,28.6876988690346
45.4469037065282,106.927717019804
617.508352106903,736.782240565866
148.232695395892,162.279596506618
151.682737916158,162.044427514076
36.807634010911,51.104306710884
51.6404764184037,80.7711171861738
499.472185296007,542.363897439092
395.143985645147,442.992674446665
542.19201736711,547.555139342323
860.852945713326,991.081776383799
614.624086821917,794.851492689922
396.910947652534,587.739471594337
28.6607229933143,84.9103648175951
286.325860987883,558.855854103342
1.44714691350237,269.715944908559
171.061105801724,219.911382181337
406.144725199556,458.657891319832
138.531911474187,237.117584074615
41.1683114754893,58.7251859321259
389.151965591358,522.840057030087
389.124081124319,454.67403200944
45.8229649872624,49.2162753161974
692.864835480228,758.501096426509
58.2061153915711,96.6091151160654
397.759264364839,431.462906346656
21.4283382086288,22.6158816833049
633.792665407527,765.938713514246
106.608678821787,118.017510255799
50.9524485228763,56.122788650915
53.0614853049628,90.6122598964721
95.3834724671944,113.830721131992
608.419320189394,907.05486331135
101.518578221789,301.247987028211
25.7931143531366,27.5045761959627
601.132218542043,847.423062436748
62.9754876294933,80.7380647961982
671.3056911116,1011.94262502156
617.637435532175,667.637769539142
323.018161824904,375.134721817449
213.302543523721,269.986792106647
617.537150155287,760.338555186056
617.693488172721,819.792624378577
121.701155360513,123.439650508575
570.768568714937,585.363424174953
604.75905704312,735.490436121821
775.802270115353,819.367210967233
602.893351130653,702.250462152297
12.3160853649024,57.0228348886594
763.719229273498,984.381996064913
85.1812941646203,281.028797407169
284.514688407537,294.796583029674
601.755221403204,635.587362566963
398.621133209224,402.752223427407
282.670936743729,416.277934142854
0,36.1307603884488
339.224247835577,376.497175227851
19.8117054237518,41.9170385878533
374.64588772133,502.401726287324
726.796946534887,882.273783466779
262.482425107621,490.516168654896
314.630331535125,521.603002657183
776.65899063088,811.812079425901
366.303335310891,446.834475541487
263.656622391194,299.741875141626
353.457340955269,523.335380733013
263.164780587269,263.296350021381
486.36962822685,545.510062787682
544.865894440562,548.665384261869
386.167863653891,389.49006635882
296.217591795372,368.524851262569
0,6.23349455790594
263.099640816916,289.210009573027
68.1615595525837,72.8659211052582
87.3275034867264,113.30717360694
605.960359008051,684.88575026812
331.122935325661,332.723277637735
448.311108526774,505.379425811814
603.785877177026,675.303776888642
47.6823466943201,51.7592283263803
567.992170211393,602.935829538852
269.350864657201,418.257579358295
110.745566745522,158.064299161546
33.3157551032491,126.974147383124
602.513033803552,825.892974001355
334.664557279088,564.930291569792
674.271436970914,749.013679821976
692.187822570791,718.493929281831
480.047560742125,513.948389022378
405.147462716792,443.863611686043
728.859164668247,849.968224762473
618.666143415496,717.370442144573
601.660916463938,815.742665138794
0,43.4302778095007
368.789267892018,389.907140303869
685.054400317837,846.70953138778
611.977428622544,676.575114433654
265.482622772455,360.003178128973
329.575227888767,576.638495284598
385.885397386039,614.376577129588
731.329987835139,755.502236655913
604.730857990682,646.812500450062
79.8101067769254,85.8661264076363
478.686723186513,482.211001552176
140.428232738283,166.196849008091
108.024411635473,192.603358648717
31.2332237995746,41.6469032149762
640.203167845728,826.95426973165
21.9979675556181,25.5835903231055
104.383224591147,637.775345211616
296.096755162256,325.545035877032
617.048152246047,746.277190044522
403.662603667239,407.274078531656
614.944197751582,636.179727012524
608.299016958568,646.405591725837
419.229975055438,516.089682428399
239.36257771527,241.369294840144
399.508954174817,575.744534315076
772.201431177557,893.939368718304
772.474035327323,833.425451438408
256.940215168754,267.130873832386
225.243509022418,230.822067716392
771.134532443248,830.539197998121
406.993364669615,446.886515309103
359.556889377534,640.493852548301
262.529282755218,391.747572470456
678.765681438099,689.678359534126
320.899568061344,456.653661617544
117.022723003291,192.405264923349
321.298611772014,366.599272226915
602.277635286562,780.756673057564
608.072088132612,760.400326645933
654.063373713288,821.569277819013
605.935287528671,746.924731445499
34.7132762633264,64.8014127127826
89.6584511050023,121.450898809358
