death_times,smurf_times,dt,event,smurf_events
70.9166676666667,70.9166676666667,1.8333343333333971,1,1
75.8333343333333,75.8333343333333,3.2500009999999975,1,1
75.1666676666667,74.8333333333333,1.4166666666666003,1,1
79.500001,79.500001,1.1666676666666973,1,1
74.1666676666667,74.1666676666667,0.3333343333333971,1,1
72.0833343333333,72.0833343333333,0.6666676666665978,1,1
76.6666676666667,76.6666676666667,1.0000009999999975,1,1
86.500001,84.8333333333333,2.0,1,1
68.0833343333333,68.0833343333333,0.5833343333332976,1,1
75.750001,75.750001,0.8333343333332976,1,1
62.6666676666667,62.6666676666667,0.8333343333333971,1,1
74.9166676666667,74.9166676666667,1.0833343333333971,1,1
82.250001,82.250001,3.5000009999999975,1,1
87.3333343333333,86.25,2.3333333333333,1,1
66.9166676666667,66.9166676666667,0.1666676666666973,1,1
86.3333343333333,86.3333343333333,1.6666676666665978,1,1
83.3333343333333,83.3333343333333,1.1666676666665978,1,1
86.750001,86.750001,1.6666676666666973,1,1
73.0833343333333,73.0833343333333,1.3333343333332976,1,1
88.6666676666667,88.6666676666667,1.8333343333333971,1,1
90.500001,84.4166666666667,2.0,1,1
88.0833343333333,88.0833343333333,7.333334333333298,1,1
94.0833343333333,94.0833343333333,0.2500009999999975,1,1
64.1666676666667,64.1666676666667,0.5000009999999975,1,1
82.500001,82.500001,0.5833343333332976,1,1
87.8333343333333,87.8333343333333,3.5000009999999975,1,1
80.5833343333333,80.5,1.1666666666666998,1,1
76.750001,71.25,2.3333333333333,1,1
72.3333343333333,72.3333343333333,1.7500009999999975,1,1
68.4166676666667,68.4166676666667,1.4166676666666973,1,1
82.000001,82.000001,1.4166676666666973,1,1
81.9166676666667,81.9166676666667,0.7500009999999975,1,1
76.9166676666667,76.9166676666667,1.9166676666666973,1,1
68.3333343333333,68.3333343333333,2.0000009999999975,1,1
89.750001,89.750001,2.0000009999999975,1,1
71.1666676666667,71.1666676666667,0.6666676666666973,1,1
82.250001,82.250001,0.4166676666666973,1,1
81.750001,81.750001,5.333334333333298,1,1
73.1666676666667,73.1666676666667,0.5833343333333971,1,1
85.750001,85.750001,0.6666676666666973,1,1
70.750001,70.750001,1.6666676666666973,1,1
60.0833343333333,60.0833343333333,0.16666766666659782,1,1
73.3333343333333,73.3333343333333,0.08333433333329765,1,1
75.500001,75.500001,1.7500009999999975,1,1
88.500001,88.500001,1.8333343333332976,1,1
72.500001,72.500001,0.5833343333332976,1,1
76.9194055174538,76.9194055174538,0.0027388507870966805,1,1
73.500001,73.500001,0.33333433333329765,1,1
67.6666676666667,67.6666676666667,1.5000009999999975,1,1
67.9166676666667,67.9166676666667,1.0000009999999975,1,1
90.750001,90.4166666666667,2.8333333333333997,1,1
81.000001,81.000001,2.0000009999999975,1,1
70.8333343333333,70.8333343333333,3.7500009999999975,1,1
71.4166676666667,71.4166676666667,1.2500009999999975,1,1
85.5833343333333,85.5833343333333,1.7500009999999975,1,1
85.4166676666667,85.4166676666667,1.9166676666666973,1,1
97.750001,96.5833333333333,2.4166666666666003,1,1
77.8333343333333,77.8333343333333,0.5000009999999975,1,1
82.5833343333333,82.5833343333333,0.7500009999999975,1,1
71.3333343333333,71.3333343333333,0.8333343333332976,1,1
90.750001,90.750001,0.5833343333332976,1,1
66.4166676666667,65.8333333333333,2.5,1,1
82.1666676666667,81.1666666666667,2.0833333333333997,1,1
77.9166676666667,77.9166676666667,2.333334333333397,1,1
88.4166676666667,87.6666666666667,1.8333333333333997,1,1
71.6666676666667,71.6666676666667,2.6666676666666973,1,1
92.8333343333333,92.8333343333333,1.4166676666665978,1,1
74.4166676666667,74.4166676666667,0.9166676666666973,1,1
82.750001,82.750001,1.0000009999999975,1,1
77.5833343333333,77.5833343333333,1.1666676666665978,1,1
76.6666676666667,76.6666676666667,1.5000009999999975,1,1
75.5833343333333,75.5833343333333,0.33333433333329765,1,1
92.3333343333333,92.3333343333333,0.4166676666665978,1,1
